id,facebook_id,page_name,page_type
19673,274012889262,THP,company
19674,118943054880945,Annie Lööf,politician
19675,562585553789107,Office of Juvenile Justice and Delinquency Prevention,government
19676,1465227327066142,드라마 미생,tvshow
19677,1095705940451512,Ministerio de Cultura de la Nación,government
19678,9620086972,Ford México,company
19679,1471604233068737,Arnold Chan,politician
19680,129435689155,reBuy,company
19681,787702567985352,Ministry of Foreign Affairs - SRI LANKA,government
19682,566554096689357,Marjorie Decker,politician
19683,113159548756178,Elections NWT,government
19684,447163522080985,The Mysteries of Laura,tvshow
19685,118105563357,San Luis Obispo County Sheriff's Office,government
19686,122142944649438,Yudh Abhyas Exercise,government
19687,1834069786812640,Unser Song,tvshow
19688,133519493462736,The Bible Series,tvshow
19689,181138318614754,C&A,company
19690,192716274131171,"India in Saudi Arabia (Embassy of India, Riyadh)",government
19691,339406479588,NYC Water,government
19692,132673200120037,C&A,company
19693,227084507406570,MiniInTheBox,company
19694,101609823265005,Bonafont Brasil,company
19695,154423787905266,UPS,company
19696,110795228128,WECT News,tvshow
19697,275823342571561,Houzz,company
19698,231220874043648,Consulado de la República Argentina en New York,government
19699,429139000022,Planet Wissen,tvshow
19700,196782920360199,ICFES,government
19701,10150112846340368,Texas Military Department,government
19702,119570884780306,Katy Gallagher,politician
19703,1497911860453651,NSW SES - Sutton Unit,government
19704,336600869757204,Manon Massé,politician
19705,171477772896297,Ministério da Transparência e Controladoria-Geral da União - CGU,government
19706,65026711832,Quest Software,company
19707,399610793419033,Thomas Gebhart,politician
19708,130556551454,Norwegian,company
19709,80366657823,The Jerry Springer Show,tvshow
19710,375160569258277,NOAA Channel Islands National Marine Sanctuary,government
19711,867226149970219,Dominique Estrosi Sassone,politician
19712,61943111985,Activia,company
19713,135409006666035,LA QUOTIDIENNE,tvshow
19714,147466084661,Nikon,company
19715,354144841359670,Magnus Heunicke,politician
19716,129537660543287,Subsecretaría de Estado de Tributación - SET - Paraguay,government
19717,1744817065775156,ShopBack 曉寶返現,company
19718,239909169455418,Big Brother Canada,tvshow
19719,1567603503456575,Vis a Vis,tvshow
19720,17964523841,Dean Del Mastro,politician
19721,179610235833,City of Charlotte Government,government
19722,807650306008459,Bubbaloo,company
19723,133981856074,John Deere,company
19724,185793788109132,Miguel Ángel Yunes Márquez,politician
19725,311517307213,Flywheel Sports,company
19726,143364459061586,Marinbasen,government
19727,131899460215123,UAE Ministry of Human Resources and Emiratisation,government
19728,211352862318932,Wladimir Costa,politician
19729,130406490431829,Department of Transportation - Philippines,government
19730,127173397307737,Mi Cultura,company
19731,155534644470107,Ça finit bien la semaine,tvshow
19732,138508202860897,Alexander Van der Bellen,politician
19733,390205037732196,Donatella Albano - Senatrice della Repubblica,politician
19734,288261414576485,Ministère du Commerce - Tunisie - وزارة التجارة,government
19735,148322645565800,Andrew Wallace - LNP Federal Member for Fisher,politician
19736,93100695913,TM Rewards,company
19737,102167389856112,Cal Poly Army ROTC,government
19738,150157525180795,Nuk Korako MP,politician
19739,123031417774466,Girls,tvshow
19740,149530395206021,Nilton Capixaba,politician
19741,170261823003142,Optimove,company
19742,120830747020,Los Cabos Tourism,company
19743,1191441824276882,The White House,government
19744,234657833410964,Idaho Fish and Game Clearwater Region,government
19745,24924905877,Kontant - DR1,tvshow
19746,196635243700633,Sénateur Pierre-Hugues Boisvenu,politician
19747,228638333838747,Liderança PSDB Senado,politician
19748,112382385578408,Club Premier,company
19749,279469625434543,Paco Cienfuegos,politician
19750,1716067835371953,Prefeitura Regional Cidade Ademar,government
19751,1896617717326264,Miguel Rossetto,politician
19752,33093417716,Miami Ink,tvshow
19753,1296146340423671,Embassy of Switzerland in Israel,government
19754,139215659590078,Riigi Ilmateenistus,government
19755,125998394079989,Harvey's,company
19756,160042990690752,Noticias 45 Houston,tvshow
19757,201357451715,National Oceanic and Atmospheric Administration (NOAA),government
19758,128741794246,The Sing Off,tvshow
19759,1567177936905633,U.S. Coast Guard Station New Haven,government
19760,233089640096200,Niles Police Department (IL),government
19761,157476630946250,Starbucks El Salvador,company
19762,9411224013,Amtrak,company
19763,151838964863053,המגזין עם אושרת קוטלר,tvshow
19764,151576364966353,Rafael Motta,politician
19765,577860132331990,Skyscanner,company
19766,106340599427262,CricHQ,company
19767,158609180861860,Ministère de la Transition écologique et solidaire,government
19768,109204062490703,Luftstridsskolan,government
19769,503396569702880,Armin Schwarz,politician
19770,565107946938849,Nick Herbert,politician
19771,162588527223266,Maron,tvshow
19772,129315007226341,"Springfield, MO Police Department",government
19773,147022215373288,Baltimore City Mayor's Office of Employment Development,government
19774,898949293531625,NSW SES - Bellingen Unit,government
19775,58419831276,Design Hotels,company
19776,123332714357231,Europäische Kommission – Vertretung in Deutschland,government
19777,363726370628082,BeThere Peer Support,government
19778,11803025909,Tory Burch,company
19779,237460066394616,Erwann Binet,politician
19780,139691532739068,Israel en España,government
19781,564091457036800,Todd Muller MP,politician
19782,356479691054111,Sugar Babies,company
19783,207713419256322,Chungsen (CS) Leung,politician
19784,257673464242691,Cacao Barry,company
19785,145746732109910,Nike+ Run Club,company
19786,133174387208,Telenor Srbija,company
19787,143483439014410,Universities on Facebook,company
19788,188255441314315,Le Débarquement,tvshow
19789,685590244811278,Better Call Saul,tvshow
19790,336461306439085,Debenhams Middle East,company
19791,860586950713878,Esselunga,company
19792,93591141124,U.S. Army Training and Doctrine Command,government
19793,1457499677852477,NSW SES - Captains Flat Unit,government
19794,283862048367132,Consolidación Territorial,government
19795,37318418978,US Embassy Budapest,government
19796,167611785766,101st Brigade Support Battalion--Guardians,government
19797,32433693228,Flo from Progressive,company
19798,250792278286894,Simone Tebet,politician
19799,131920556843567,GORE-TEX® Products,company
19800,1707829569446448,Österreichische Botschaft Tirana/Ambasada Austriake Tiranë,government
19801,529629870416437,7 News Townsville,tvshow
19802,110652548964920,Homecenter,company
19803,427740317278778,"Nina Springle, MP",politician
19804,106443301435,Chess,company
19805,225674930868320,Felipe Maia,politician
19806,10642907715,Nikola Gruevski,politician
19807,1225320914149962,Tastemade Travel,company
19808,183481715188303,Theodor Stolojan,politician
19809,343516832326224,Jack Link's,company
19810,71810212433,"Fort Hood Family and Morale, Welfare and Recreation",government
19811,660069334114898,Ian Blackford MP,politician
19812,129025129203,Zain,company
19813,209676475753051,Agenția Națională Antidrog,government
19814,220316954714716,"India In Czech Republic (Embassy of India, Prague)",government
19815,46196122207,TechBytes,tvshow
19816,199211133428322,Embassy of Finland Zagreb - Suomen suurlähetystö Zagreb,government
19817,281110965314147,McDonald's,company
19818,273168169362020,Ministerio de Salud Chile,government
19819,108988062622311,Embassy of Belgium in Kigali,government
19820,127904899689,U.S. Army Simulation & Training Technology Center,government
19821,1398219390501871,Nestle Ice Cream Philippines,company
19822,106147599475319,Zaffari,company
19823,111296572220027,Utah Attorney General's Office,government
19824,165564303532673,César Halum,politician
19825,154217298059909,Deputato Ivan Catalano,politician
19826,151972838564487,La maison des maternelles,tvshow
19827,108580275872395,Stuart Nash MP,politician
19828,140812822635148,BILLA,company
19829,92843664013,2degrees,company
19830,583734768362126,Consulado Geral da Alemanha São Paulo,government
19831,467344056705679,Philippe Close,politician
19832,412607588786834,Volkswagen,company
19833,134744519949045,NESCAFÉ Dolce Gusto Philippines,company
19834,194109891221,South African Government,government
19835,768145146634913,Celebrity Family Feud,tvshow
19836,96085205666,Australia Post,company
19837,115589531820707,NASA Langley Research Center,government
19838,401468603228840,Red de Salud,tvshow
19839,116011088601769,TFO 24.7,tvshow
19840,199017930154673,Levite Villa del Sur,company
19841,245275132158643,US National Weather Service Wilmington NC,government
19842,132927251127,Dell,company
19843,79119377085,Mars Exploration Rovers,company
19844,122514087797439,Préfet de l'Oise,government
19845,247053355311811,Alerte Enlèvement,government
19846,142108089180868,Charles County Government,government
19847,119624098506,Kateřina Konečná,politician
19848,191718437610189,Trade Council of Denmark in Australia,government
19849,133002463404756,Bon-Ton,company
19850,161830207349462,Enfoque,tvshow
19851,325144800846552,Architect of the Capitol,government
19852,1710167942554330,CVS Specialty,company
19853,344040952423132,"Judith Gerlach, MdL",politician
19854,307958899423,American Pickers on History,tvshow
19855,202245313585890,Chicago Department of Streets & Sanitation,government
19856,159083610825448,Disney Careers,company
19857,213217308697321,Travel Oregon,company
19858,569590619824874,Lucie Charlebois,politician
19859,484837171591975,Family Feud Australia,tvshow
19860,241499431662,Federico Gutiérrez Zuluaga,politician
19861,27718836983,Six Feet Under,tvshow
19862,1750772685186516,Dr. Ilja-Kristin Seewald,politician
19863,385339834819322,U.S. Central Command - Dari/Pashto,government
19864,186383641731837,La Esclava Blanca,tvshow
19865,198186340246273,Tennessee Historical Commission,government
19866,203224163148546,Chobani,company
19867,135928256586504,Paolo Bernini,politician
19868,153207211380868,Los Angeles Unified School District,government
19869,241034032773935,Dieux de la scène,tvshow
19870,63978791712,"Europe District, U.S. Army Corps of Engineers",government
19871,387762847933217,Ana Paula Lima,politician
19872,10664469282,Orbit Gum,company
19873,965507816809254,Merete Riisager,politician
19874,1274047459287847,Martin Dixon MP,politician
19875,625337820832552,Andreas Zakostelsky,politician
19876,133851273405916,TV NBR,government
19877,73452413740,Tanja Fajon,politician
19878,442759512449837,João Cury,politician
19879,611490952256306,How to Get Away With Murder,tvshow
19880,126772568880,Air New Zealand,company
19881,216116938531633,Giulia Di Vita,politician
19882,203088656460254,Deputado Federal Alexandre Leite,politician
19883,180269072442164,Reiner Zimmer,politician
19884,246279875388213,Gansito Marinela México,company
19885,175158112543543,Harry S Truman National Historic Site,government
19886,396352797074234,Marcus Jones,politician
19887,129024923853628,Eduardo Azeredo,politician
19888,489607041208458,Rep. Caleb Q. Dyer,politician
19889,118296021596981,US National Weather Service Wakefield VA,government
19890,221061461238597,USAID Asia,government
19891,729931240351201,Andreas Schwarz,politician
19892,353222321496908,Paula Bennett,politician
19893,131001683600206,Yokota Air Base,government
19894,230695653794643,Britta Haßelmann,politician
19895,216089191899991,Νίκος Ανδρουλάκης,politician
19896,165583971161,ABC 7 Chicago,tvshow
19897,146944062055261,Hotel MyStays,company
19898,29315818335,The Life and Times of Tim,tvshow
19899,161823267218273,"Ulrike Müller, MdEP",politician
19900,125379674170210,Target Baby,company
19901,142694405744102,Tamaris - Deutschland,company
19902,1023855397626728,Thüringer Ministerium für Infrastruktur und Landwirtschaft,government
19903,159349944083305,Experience Egypt,government
19904,224749980886503,INFINITI,company
19905,186007644857196,Total,company
19906,109478215738226,Armin Laschet,politician
19907,112722965422963,Daniel Filmus,politician
19908,154740957897592,Izrael v Sloveniji,government
19909,449251381797753,"India in Guatemala (Embajada de la India, Guatemala)",government
19910,101827543229312,T.C. Barselona Başkonsolosluğu - Consulado General de Turquía en Barcelona,government
19911,1398648183710593,"Max Gibis, Mitglied des Landtags",politician
19912,495985807254402,Embassy of Romania in Azerbaijan,government
19913,131215730271110,Cámara Abierta 2.0,tvshow
19914,521080127939466,Banco Ripley Perú,company
