id,name,ml_target
28603,RealPolitiX,1
28604,conrad-vanl,0
28605,PeterisP,1
28606,YozhEzhi,0
28607,talhahasanzia,1
28608,rontho1992,1
28609,nbarbettini,0
28610,Walter0807,1
28611,marcosnils,0
28612,EddyVerbruggen,0
28613,K2,0
28614,jakemcgraw,0
28615,sjorsroelofs,0
28616,EmilPoulsen,1
28617,chrisma2012,0
28618,repson,1
28619,fakufaku,1
28620,MartiUK,0
28621,hujianxin,0
28622,brunosan,1
28623,lewis617,0
28624,NullMDR,0
28625,apollo2030,1
28626,ljzzju,1
28627,qasim,0
28628,Feuda,0
28629,IngAjVillalon,0
28630,saurabhmarpadge,1
28631,daytonn,0
28632,mahfuzk,0
28633,driverzhang,0
28634,HamidNE,0
28635,khanghoang,0
28636,Lemmah,0
28637,Asing1001,0
28638,AmitPatel-BoTreeConsulting,0
28639,caio-ribeiro-pereira,0
28640,licslan,1
28641,keyanoosh,0
28642,intrepidChw,1
28643,perlun,0
28644,nathos,0
28645,tiggreen,0
28646,JamesAlias,0
28647,hermanschaaf,0
28648,Mdlkxzmcp,0
28649,janzaib-masood,1
28650,arpitgo4,0
28651,rafkhan,0
28652,jorgejaramillo,1
28653,beiatisi,0
28654,ph00lt0,0
28655,chrzyki,1
28656,AntonUBC,1
28657,parakalan,1
28658,rpaudel42,1
28659,matamalaortiz,0
28660,neoneye,0
28661,panjunjie,1
28662,DWoonD,0
28663,misaelnieto,0
28664,robints,0
28665,bolechen,0
28666,JasonChu1313,1
28667,jgorset,0
28668,smileyqp,0
28669,shayansiddiqui,1
28670,acostalima,0
28671,ahmdrefat,0
28672,Aprilcuhk,1
28673,melikesofta,0
28674,juxtux,1
28675,sousandrei,0
28676,kakipo,0
28677,ejunjsh,0
28678,krshubham,0
28679,roeeyn,0
28680,aknuds1,0
28681,felixglow,0
28682,mateuszgachowski,0
28683,esraa-ibrahim,1
28684,hanachin,0
28685,pakozm,0
28686,lalalaring,0
28687,dpianelli,0
28688,riix,0
28689,redbaty,0
28690,muik,1
28691,ananth10,0
28692,jonajgs,0
28693,geraintzm,1
28694,rahulsonwalkar,0
28695,nylki,0
28696,Anujraval24,0
28697,fiveisprime,0
28698,d35k,0
28699,m-schmoock,1
28700,TASnomad,0
28701,dendyikbc,1
28702,tanishq-dubey,1
28703,leozhang2018,0
28704,jaymzcd,0
28705,ShaoZeMing,0
28706,ikariwing,0
28707,dbinthesky,1
28708,TankAbraham,1
28709,aureliosaraiva,0
28710,internalsystemerror,0
28711,gryzzly,0
28712,storo,0
28713,salotz,0
28714,jkup,0
28715,displague,0
28716,mtaylor769,0
28717,VisionYi,0
28718,Ueva,1
28719,abitlong,0
28720,dieguezz,0
28721,rbhushan90,0
28722,lakshmantgld,0
28723,frankxiongsir,0
28724,manzhakdotcom,0
28725,grkvlt,1
28726,EoinTravers,1
28727,chinadd,1
28728,reycn,0
28729,blackcape29,1
28730,aakashlpin,0
28731,henocdz,0
28732,amyoshino,1
28733,duongli45,0
28734,muthhus,0
28735,jodytate,0
28736,SatioO,0
28737,AC-YoY,0
28738,moshest,0
28739,novln,0
28740,XunMengWinter,1
28741,SattaRavi,0
28742,andrefigueira93,0
28743,onurburak9,0
28744,tdgroot,0
28745,bkt92,0
28746,loverszhaokai,1
28747,lcortess,0
28748,boxersb,0
28749,raitucarp,0
28750,fantastao,0
28751,sae13,0
28752,YYSU,0
28753,acocac,1
28754,jianlong-yuan,1
28755,cp,0
28756,fabianmoronzirfas,0
28757,jeffhorton,0
28758,Eljefemasao,1
28759,shy2850,0
28760,danielmoraes,0
28761,sosedoff,0
28762,Aeolun,0
28763,hyyan,0
28764,k0d3r1s,0
28765,CosX,0
28766,mcolebrook,0
28767,Aspsine,0
28768,bbsody,0
28769,deadlybyte,0
28770,cameronblandford,0
28771,hildjj,0
28772,bindy,0
28773,hlfcoding,0
28774,ArunRamakani,1
28775,komalpopli,1
28776,jiajunmao,1
28777,bmeurer,0
28778,lea21st,0
28779,jnaidoo,1
28780,SMILEORIGIN,0
28781,debiprasad,0
28782,geopayme,0
28783,FontEndArt,0
28784,gui-od,0
28785,naseemakhtar994,0
28786,jnewman,0
28787,Hanseltu,1
28788,sharpfuryz,0
28789,thaycacac,0
28790,Alex-Blackman,0
28791,lautapercuspain,0
28792,OMGZui,0
28793,nair-jishnu,1
28794,mrecachinas,0
28795,spkdroid,0
28796,n1c01a5,0
28797,AngelRodRo,0
28798,darshanc99,1
28799,notmessenger,0
28800,aekpalakorn,0
28801,kefranabg,0
28802,mwleeds,1
28803,pixeltherapy,0
28804,georgeolaru,0
28805,Adarsh-sophos,1
28806,jiangjianyong,0
28807,joserprieto,0
28808,lightyears1998,0
28809,drmeerkat,1
28810,stannesi,0
28811,baharefatemi,1
28812,matthewvroman,0
28813,danielng01,1
28814,mnmtanish,0
28815,AnthonyMann,0
28816,Htiango,1
28817,mkdika,0
28818,nanocloudx,0
28819,diogotrentini,0
28820,mberneis,0
28821,d4mk0,0
28822,leanfj,0
28823,Sylvenas,0
28824,allanlaal,0
28825,lastshrek,0
28826,KumarAbhirup,0
28827,omkom-web,0
28828,SniperDW,0
28829,RiweiChen,1
28830,GianlucaBortoli,0
28831,SEFI2,0
28832,Gizeta,0
28833,GeeKaven,0
28834,alexfreska,0
28835,sclinede,1
28836,Snazzyham,0
28837,maptastik,0
28838,scbizu,0
28839,MadLittleMods,0
28840,dcifuen,0
28841,juliafealves,0
28842,liyi1472,0
28843,patrickserrano,0
28844,qpwoeiru96,0
28845,4332weizi,1
28846,AzeeSoft,0
28847,maketroli,0
28848,smdsbz,0
28849,hc5duke,0
28850,khyrulAlam,0
28851,RabbitMC,0
28852,felipenmoura,0
28853,rainpure,0
28854,RoverWire,0
28855,hail2thief,1
28856,jixing475,1
28857,anmolonruby,0
28858,PhilCai1993,0
28859,SpiffyEight77,0
28860,RohitJV,1
28861,YamiOdymel,0
28862,marvinjude,0
28863,aivodji,1
28864,albertlatacz,0
28865,fybwid,0
28866,godtail,0
28867,Zhenshan-Jin,1
28868,hsk81,0
28869,duncanbeevers,0
28870,qwlong,0
28871,joy-xiaojizhang,1
28872,anuranBarman,0
28873,Youngdi,0
28874,lesnikovskiy,0
28875,ichukai,0
28876,jovanepires,0
28877,Medalink,0
28878,ferrisz,0
28879,obihill,0
28880,RadicalZephyr,0
28881,qieguo2016,0
28882,ricardopereira,0
28883,GGAlanSmithee,0
28884,alexanderisora,0
28885,petros,0
28886,WilliamYi96,1
28887,Jopepato,1
28888,sudipbhandari126,1
28889,sabbirahm3d,1
28890,beznosd,0
28891,hutumolu,1
28892,lalxyy,0
28893,nicr9,0
28894,ayeshnipun,0
28895,matisoffn,0
28896,johnayeni,1
28897,jazdev,0
28898,lyndemberg,0
28899,qzq2514,1
28900,ellneal,0
28901,individual11,0
28902,mathieux51,0
28903,tilsammans,0
28904,brendacs,0
28905,funkygao,0
28906,aliorhun,0
28907,fifyrio,0
28908,aldesantis,0
28909,farizrahman4u,1
28910,liveKang,0
28911,Alcha,0
28912,Tobyyyyyyyyyy,0
28913,aillamsun,0
28914,mickdekkers,0
28915,blackist,0
28916,IAmDarush,0
28917,nfantone,0
28918,livissnack,0
28919,henrycjchen,0
28920,simonsmh,0
28921,mariogmz,0
28922,luyilin,0
28923,nupurbaghel,1
28924,JonasEriksson,0
28925,stavarengo,0
28926,chuqingq,0
28927,agucova,0
28928,molekilla,0
28929,juan55860,0
28930,nathanl,0
28931,CesarNog,0
28932,alan-agius4,0
28933,mertcenikut,0
28934,hehaichi,1
28935,LukeCarrier,0
28936,hendriono,0
28937,rudskoy,1
28938,alexander-torosh,0
28939,sondregj,0
28940,sao,0
28941,Asphelzhn,1
28942,fa7ad,0
28943,cmilfont,0
28944,ogrisel,1
28945,skyfire417,1
28946,infiniteluke,0
28947,nyambati,0
28948,noviiro,0
28949,chenminghai,1
28950,robertboloc,0
28951,MaximRouiller,0
28952,ancientwind,0
28953,abhinav1602,0
28954,danielzy95,0
28955,Kanabanarama,0
28956,kumaran-14,0
28957,ahmetabdi,0
28958,AkiyukiOkayasu,1
28959,MakeZL,0
28960,denis,0
28961,SBoudrias,0
28962,icaife,0
28963,GyoungYY,0
28964,raphaklaus,0
28965,seanmcquaid,0
28966,CosmeLorim,0
28967,ayman,1
28968,NoriSte,0
28969,eweitz,0
28970,BaofengWu,0
28971,drauschenbach,0
28972,ClaireJY,1
28973,owgee,0
28974,richardhell,0
28975,claudiolcastro,0
28976,GleasonBian,0
28977,hedgehog1029,0
28978,rama270677,1
28979,BrickCarvingArtist,0
28980,morron,1
28981,cjsaylor,0
28982,reeyuk,0
28983,fontiana,0
28984,kyranet,0
28985,Lilacs,0
28986,hernandev,0
28987,starsplatter,1
28988,mrakowski0,0
28989,aluxh,0
28990,dmarg,0
28991,Sheing,1
28992,StephenWattam,1
28993,rayleighko,0
28994,peikk0,0
28995,getsomecoke,0
28996,mian,0
28997,happylindz,0
28998,nolfwin,1
28999,systemzax,0
29000,minuJeong,0
29001,QTGate,0
29002,Kaushalya,1
29003,LiuTodd,0
29004,telefire,1
29005,CorneliusIV,0
29006,KayvanMazaheri,0
29007,bitflower,0
29008,lynxerzhang,0
29009,Kaiya,0
29010,mvegap,0
29011,robotomize,0
29012,brh55,0
29013,Moosh-be,0
29014,mrdulin,0
29015,dskym,1
29016,karimmtarek,0
29017,ingalls,0
29018,Lming1,1
29019,minwoooj,1
29020,martinvelez,1
29021,pathaugen,0
29022,rishirD,0
29023,nd1511,1
29024,izanf,0
29025,hopperhuang,0
29026,Shuailong,1
29027,codingCoffee,0
29028,Maxence,0
29029,devendrasr,0
29030,mathiasdonoso,0
29031,cassidyjames,0
29032,ChankiWu,1
29033,frankmayer,0
29034,apoca,0
29035,alpertayfun,0
29036,manusajith,0
29037,MateusGabi,0
29038,Rio517,0
29039,gsaponaro,1
29040,dbeff,0
29041,fengsx,0
29042,avatsav,0
29043,condini-mastheus,0
29044,rwindegger,1
29045,schae234,0
29046,jaderabbit,1
29047,rhythmcao,1
29048,nuwan94,0
29049,micrologic,0
29050,rafaelgrilli92,0
29051,macku,0
29052,c9s,0
29053,brunurd,0
29054,hrshadhin,0
29055,Bharathkumarraju,0
29056,frozentearz,1
29057,Gcampes,0
29058,tbleckert,0
29059,Dexter1618,1
29060,gregtandiono,0
29061,M3nin0,0
29062,pelmered,0
29063,italohdc,0
29064,MidasS,1
29065,durow,0
29066,asimumba,1
29067,oroszgy,0
29068,RussAhrens,1
29069,YukiMuraRindon,0
29070,egenn,1
29071,roessland,0
29072,kristofferandreasen,1
29073,j-f1,0
29074,ankitPagalGuy,0
29075,maximkhatskevich,0
29076,jjahanip,1
29077,subham9777,1
29078,bahmutov,0
29079,jkingsman,0
29080,niltonslf,0
29081,cpgillem,0
29082,steipete,0
29083,echeverra,0
29084,15331335,0
29085,AlexandroWillianHervis,0
29086,felbus,1
29087,ranelpadon,0
29088,junjieqian,1
29089,s-oravec,0
29090,silviutroscot,1
29091,drich14,0
29092,gauthamkrishna-g,1
29093,ChengjinLi,1
29094,iansinnott,0
29095,kenessajr,0
29096,SeriaWei,1
29097,maiquelleonel,0
29098,kelsos,0
29099,iamra,0
29100,mikaelbr,0
29101,anashmamouch,0
29102,jimenezmaximiliano,0
29103,KaySackey,0
29104,mynetx,0
29105,mahimagupta,1
29106,pedrocaseiro,0
29107,ddiasfront,0
29108,Bulandent,0
29109,bjelline,0
29110,jrm2k6,0
29111,macs91,0
29112,keimlink,0
29113,Sir814,0
29114,Excalibur269,1
29115,WillKoehrsen,1
29116,alanag13,0
29117,erkanzileli,0
29118,AryanJ-NYC,0
29119,ServerProcessor,1
29120,YusukeKokubo,0
29121,souyunku,0
29122,nicosommi,0
29123,dsouzarc,1
29124,qjadud1994,1
29125,nackjicholson,0
29126,surf66,0
29127,geonwoo-jeong,0
29128,marcofugaro,0
29129,boru-roylu,1
29130,sahooamarjeet,1
29131,AdnanBoota,0
29132,1nf1del,0
29133,rishiloyola,0
29134,safilo,0
29135,smileyby,0
29136,dwikyerl,0
29137,devAmoghS,1
29138,mikha-dev,0
29139,follesoe,0
29140,juan-castano,1
29141,Beethoven,0
29142,prescindivel,0
29143,bigbigDreamer,0
29144,dkoutsaidis,1
29145,ryanyogan,0
29146,krebernisak,0
29147,modemlooper,0
29148,dpunosevac,1
29149,arturoromeroslc,0
29150,g4brielvs,0
29151,ann-kilzer,0
29152,mrsamirmh,0
29153,leosuccarferre,0
29154,chengyu2333,0
29155,tevjef,0
29156,ahwelgemoed,0
29157,jdhakert,0
29158,luizcarraro,0
29159,Moriarty12138,1
29160,chenineazeddine,0
29161,sachinkamath,0
29162,thelineh,1
29163,cassiofariasmachado,1
29164,soderberg,0
29165,jjavierdguezas,0
29166,nicastelo,0
29167,jhonattas,0
29168,OctupleSakura,0
29169,Dibakarroy1997,1
29170,donleemalacad,0
29171,rakawestu,0
29172,gabfr,0
29173,iamwill123,0
29174,diegopacheco,1
29175,shrestharikesh,0
29176,afilina,0
29177,embengineering,0
29178,gtdalp,0
29179,ksakmann,1
29180,SoloSynth1,1
29181,langhf,1
29182,LzyRapx,1
29183,rhughes89,0
29184,Vibashan,1
29185,arujit,1
29186,jhalakpatel,1
29187,lesleyandrez,0
29188,1000ch,0
29189,mikajoh,1
29190,andreemidio,1
29191,jjcav84,0
29192,AlvinTaoJ,0
29193,gmr,0
29194,OmerShapira,0
29195,SkyScraperTwc,0
29196,calindotgabriel,0
29197,cjgunase,1
29198,hamog,0
29199,knrt10,0
29200,michaelmior,0
29201,eliperkins,0
29202,SoylentGraham,1
29203,barisesen,0
29204,chanezon,0
29205,thiagozanetti,0
29206,oprearocks,0
29207,dohaengleee,1
29208,pirroh,1
29209,dros1986,1
29210,derekmma,1
29211,Animadversio,1
29212,phanan,0
29213,haoxiuzhao,1
29214,alkhe,0
29215,polidog,0
29216,andrewmp1,0
29217,fredericomaia10,0
29218,kwent,0
29219,arnakoguzhan,0
29220,PinkFLoyd92,0
29221,schatten,0
29222,qNFCp,0
29223,persistz,1
29224,mhorstmann,0
29225,rmundra22,1
29226,mkurovski,1
29227,mike-kane,1
29228,Almaz-KG,1
29229,mattlawer,1
29230,aleckyann,0
29231,madhugb,0
29232,edirgarcia,1
29233,thonymg,0
29234,surajprogrammez,0
29235,david-schofield,0
29236,hurmuri,0
29237,shaojunying,1
29238,rsodre,1
29239,mirajehossain,0
29240,svict4,0
29241,danmurrelljr,0
29242,YongJang,1
29243,nashsu,0
29244,davidrapson,0
29245,Saichethan,1
29246,shawn-simon-developer,0
29247,felipecustodio,0
29248,katotetsuro,0
29249,gpolitis,0
29250,indi60,0
29251,arissuryadi,0
29252,rafaelferreiram,0
29253,thierryrene,0
29254,joshk,0
29255,jayleicn,0
29256,LidhCS,1
29257,balcilar,1
29258,fzumstein,0
29259,StefKors,0
29260,oster,0
29261,ryanlee2014,1
29262,lihebi,1
29263,nicolassing,0
29264,Shidil,0
29265,artivis,1
29266,MatheusBarbosa3,0
29267,frieser,0
29268,igorshiohara,0
29269,sankalpdayal5,1
29270,advaitsave,1
29271,liangshuai,0
29272,imsingh,0
29273,maxlxq,0
29274,sunyufen,0
29275,proshoumma,0
29276,R0binT,0
29277,seekhow,0
29278,pgaspar,0
29279,scudc,0
29280,igormukhingmailcom,0
29281,davgothic,0
29282,arealdeadone,0
29283,devxoul,0
29284,renardbebe,1
29285,tamizhvendan,0
29286,seyna,0
29287,Shaneprrlt,0
29288,daiyanze,0
29289,Perry961002,1
29290,albogdano,0
29291,andrealeone,0
29292,blossom91,0
29293,FoxDaxian,0
29294,hekind,1
29295,greyli,0
29296,2color,0
29297,clarken92,1
29298,excitedcat,0
29299,YazanRawashdeh,0
29300,jknipp,0
29301,StreamerCloudDev,0
29302,509dave16,0
29303,leonardorb,0
29304,gindis,0
29305,hooboy,0
29306,impworks,0
29307,bangpound,0
29308,qld-cf,0
29309,danitome24,0
29310,thisisbrad,0
29311,felipeorlando,0
29312,GuoJing,0
29313,rafaellucio,0
29314,scris,0
29315,mateusesp,0
29316,sontan,0
29317,morgan,0
29318,batin,0
29319,dixonsatit,0
29320,D-soldier,0
29321,masyagin1998,1
29322,naufalziyad,1
29323,OutsourcedGuru,0
29324,ShownX,1
29325,gittheking,0
29326,cuiyungao,0
29327,HandIeNeeded,1
29328,junjie-yao,1
29329,rohit-rk,1
29330,howardch1993,1
29331,buger,0
29332,santorsilas,0
29333,JEF1056,1
29334,Yizhi-Fang,1
29335,Wuyialex,0
29336,merlinvn,0
29337,dilekcelik,1
29338,augustinmerle,0
29339,reidjs,0
29340,odmln,0
29341,cuber,0
29342,djaffica,0
29343,adityausathe,1
29344,JWesorick,0
29345,kevin970401,1
29346,MaxInertia,1
29347,duqicauc,0
29348,RobertMarton,1
29349,bungambohlah,0
29350,christopheranderson,0
29351,ellisp,1
29352,redblue9771,0
29353,st186,1
29354,skwp,0
29355,matthewrudy,0
29356,psacc,0
29357,peiyucn,0
29358,anshumanv,0
29359,BookmanHan,1
29360,iscarecrow,0
29361,leogouveia,0
29362,f3l1x,0
29363,RachelReneeFlores,0
29364,aizuyan,0
29365,ayxos,0
29366,d1y,0
29367,bechurch,0
29368,m-clark,1
29369,LauserK,0
29370,michaelwittig,0
29371,thebrubaker,0
29372,alanyukeroo,0
29373,mksoni88,0
29374,haochuan,0
29375,marfyl,0
29376,lbr0452000,1
29377,mdehollander,1
29378,ingydotnet,0
29379,seferdemir,0
29380,myronliu347,0
29381,sroze,0
29382,mreza-kiani,0
29383,davideighmey,0
29384,BrickXu,0
29385,rubenspessoa,1
29386,marklj,0
29387,CrowdHailer,0
29388,MrStronger,0
29389,miclle,0
29390,harmanTheCarMan,1
29391,ChenglongChen,1
29392,przeor,0
29393,prameshbajra,0
29394,hcxiong,0
29395,fr3fou,0
29396,alanibrus,0
29397,pylover,0
29398,itkq,0
29399,henson,0
29400,mugennsou,0
29401,Cap32,0
29402,gbechtold,0
29403,LouisCAD,0
29404,GSimas,0
29405,pranavj1001,0
29406,kimichen13,0
29407,samejack,0
29408,SametDEDE,0
29409,euchenhofer,0
29410,charlesbodman,0
29411,FoolPermi,0
29412,logicxd,0
29413,keepfocusontechnology,1
29414,Hermitter,0
29415,Doko-Demo-Doa,0
29416,max-marcus,0
29417,paulovargatt,0
29418,Great-Li-Xin,0
29419,ma1022,0
29420,thepushkarp,1
29421,KrauseFx,0
29422,msis,0
29423,DominiqueMakowski,1
29424,clickclickonsal,0
29425,foysalit,0
29426,surajdubey,0
29427,rgeraldporter,0
29428,gtbai,1
29429,Arogancki,0
29430,sharat,0
29431,joaoaneto,0
29432,AvinashGupta,0
29433,rostag,0
29434,saip106,0
29435,sorahjy,1
29436,ryanswapp,0
29437,ricardosbarbosa,0
29438,daigz1224,1
29439,daveozoalor,0
29440,iziz,0
29441,anyways,0
29442,sweetweapen,0
29443,beltranrengifo,0
29444,bvssvni,1
29445,luizotavior,0
29446,shahidmuneer,0
29447,brunovieira97,0
29448,timbook,1
29449,say2joe,0
29450,jocull,0
29451,georgymh,1
29452,JackPu,0
29453,shakegioh,0
29454,ofuen,0
29455,MarkVilludo,0
29456,AugustoRamos94,1
29457,jonikanerva,0
29458,superfect,0
29459,kgilmer,0
29460,Gabrielr47,0
29461,Fermiz,0
29462,VovanR,0
29463,Ilyes-Hammadi,0
29464,JustinZelus,0
29465,martin75carames,1
29466,misakuo,0
29467,rafapages,1
29468,akhy,0
29469,emrahpolatcan,0
29470,krishnagopinath,0
29471,hieubtt-1023,1
29472,erha19,0
29473,mpreziuso,0
29474,AnaMMedina21,0
29475,mambo-wang,0
29476,akram1rekik,0
29477,gdufeZLYL,1
29478,hryn,1
29479,leobugoni,0
29480,rurimo,0
29481,mattallty,0
29482,robotastic,0
29483,buddhikajay,0
29484,PaulZhangIsing,1
29485,hanrenguang,0
29486,LennyPenny,0
29487,kyokidG,0
29488,jahkeup,0
29489,meetmicah,0
29490,kelannan,1
29491,apardo,0
29492,byhbt,0
29493,nhymxu,0
29494,8427003,0
29495,hugodias,0
29496,chenyunjie,0
29497,chrisman,0
29498,kelosun,0
29499,madili,0
29500,asepmaulanaismail,0
29501,DEVANSH99,1
29502,thiagopnts,0
29503,VictorJiangXin,1
29504,tarcnux,0
29505,tavriaforever,0
29506,alexander480,0
29507,ahmetkilinc,0
29508,ruibaby,0
29509,SilunWang,1
29510,Weblearner,0
29511,panoysia,0
29512,magdalenabialon,0
29513,Kusumoto,0
29514,HunL,0
29515,ignu,0
29516,arjun921,0
29517,klingtnet,0
29518,kkame,0
29519,sgmurphy,0
29520,dyljqq,0
29521,0326,0
29522,baichuan,1
29523,girishso,0
29524,brockpetrie,0
29525,pootzko,0
29526,WhatTheFar,0
29527,FlowQ,0
29528,rensa,0
29529,artemtam,0
29530,ashishtanwer,0
29531,9310gaurav,1
29532,chavesdev,0
29533,neilwong2012,0
29534,Dakkers,0
29535,alen-mujkanovic,1
29536,soulhat,0
29537,rainorangelemon,1
29538,finnigantime,0
29539,gajena,1
29540,DanubeRS,0
29541,nbering,0
29542,brianr482,0
29543,petronetto,0
29544,lonelyjoeparker,1
29545,blankon123,0
29546,Caraws,0
29547,gullitmiranda,0
29548,happyDemon,0
29549,bshikhar13,0
29550,KASOGIT,0
29551,peetwriter,0
29552,huseyinozkilic,0
29553,srn,0
29554,Showcase-Joz,0
29555,ohgyun,0
29556,WillieCubed,0
29557,qinix,0
29558,Sharathnasa,1
29559,hellcoderz,0
29560,moevis,0
29561,pramitchoudhary,1
29562,askucher,0
29563,sneakyness,0
29564,eilvein,0
29565,ofaltins,0
29566,gajop,1
29567,Suryakant-Bharti,0
29568,shanhaijun,1
29569,lucascambuim,1
29570,freddygenicho,0
29571,steveoliver,0
29572,dev-z,0
29573,edipojuan,0
29574,blainesch,0
29575,LouisScorpio,1
29576,Kannnnng,0
29577,jordangumm,1
29578,Ankur3107,1
29579,pablo-munoz,1
29580,csh,0
29581,Seanmcn,0
29582,benkelly,0
29583,puddingtea07,0
29584,surajit-techie,1
29585,timeff,0
29586,DanWebb,0
29587,otitoju,0
29588,changvvb,1
29589,icanzilb,0
29590,donedgardo,0
29591,KABBOUCHI,0
29592,jsefton,0
29593,s950329,0
29594,ahmetkasif,0
29595,LyqSpace,1
29596,4000D,0
29597,joelcancela,0
29598,seriousmac,0
29599,jordan-g,0
29600,knightBoy,1
29601,ryuheechul,0
29602,thebengeu,0
29603,hxing9974,1
29604,chenjin3,0
29605,Abhishekgarg727,0
29606,pulkitsharma07,0
29607,nicoandmee,0
29608,juandiegopalomino,0
29609,ReneKriest,0
29610,SaschaHeyer,0
29611,devyash,0
29612,spentacular,0
29613,cjferba,1
29614,kannappanct,0
29615,belltoy,0
29616,sladyn98,0
29617,HanningLin,1
29618,sfmDev,0
29619,stableShip,0
29620,Ewenwan,1
29621,tbrumm,0
29622,jaekwon,0
29623,deepakpathania,0
29624,mehmetseckin,0
29625,luizsol,1
29626,markbrown4,0
29627,CodeNewman,0
29628,sensorario,0
29629,JorTurFer,1
29630,amirkoklan,0
29631,happyphper,0
29632,Luolc,0
29633,ankitsultana,0
29634,renanbastos93,0
29635,cnjack,0
29636,WisdomSky,0
29637,AlexSysadmin,0
29638,davidstump,0
29639,skywhat,1
29640,mike1pol,0
29641,cy19890513,1
29642,svanbodegraven,1
29643,timolins,0
29644,hakankaradis,0
29645,christiannwamba,0
29646,jorgeAML,0
29647,abprash,1
29648,ripzery,0
29649,celian521,0
29650,AlynxZhou,0
29651,spuyet,0
29652,fer,0
29653,tfcbertaglia,1
29654,pimentelluiz,0
29655,thiagofm,0
29656,shabbir-hasan,0
29657,fabiobranis,0
29658,mmoustai,0
29659,helloyokoy,0
29660,shuxp,1
29661,llv22,1
29662,cimdalli,0
29663,WangQingye,0
29664,klim0v,0
29665,ixti,0
29666,bikong2,1
29667,anpandu,0
29668,andyafter,1
29669,rotvulpix,0
29670,honalele,1
29671,George3d6,1
29672,tejastank,0
29673,antoniom13,0
29674,taijitaichi,1
29675,stivenson,0
29676,songxiulin2011,0
29677,kfrohwein,0
29678,alloyking,0
29679,kamihouse,0
29680,iranreyes,0
29681,ivychen,0
29682,slawosz,0
29683,mjcloutier,0
29684,erikmueller,0
29685,millzhang,0
29686,pforpineapple,1
29687,mmmika,0
29688,sheikalthaf,0
29689,hahnlee,0
29690,MicahStevens,0
29691,NKjoep,0
29692,AritroMukherjee,1
29693,tadeumx1,0
29694,MasterOfTheTiger,0
29695,nymous,0
29696,Apollo2Mars,1
29697,AjayZinngg,0
29698,ayemos,1
29699,antoligy,0
29700,konyilwin,0
29701,ashar6194,1
29702,chemshi,1
29703,MaxPoon,0
29704,qieqing,0
29705,sxlllslgh,1
29706,birolkuyumcu,1
29707,nickwaelkens,0
29708,blitzcodes,0
29709,splitinfinities,0
29710,guanfuchen,1
29711,factorStreams,0
29712,noahlange,0
29713,TimPetricola,0
29714,252860883,0
29715,posquit0,0
29716,intajay,0
29717,miriamtocino,0
29718,dehesa,1
29719,arshohag,0
29720,HynesIP,0
29721,gielcobben,0
29722,joehannes,0
29723,MisterTaki,0
29724,the-pat,0
29725,lizhongyi,0
29726,tarunsinghal92,0
29727,fudnaja,0
29728,L-u-k-e,0
29729,alpersilistre,0
29730,DupK,0
29731,acatton,1
29732,AlkalizZ,0
29733,cyrus-,0
29734,dengxiaozhen,0
29735,kwizzn,0
29736,andyfowler,0
29737,mattcg,0
29738,braveghz,1
29739,thomasnield,1
29740,ovbm,0
29741,jstacoder,0
29742,66beta,0
29743,dake,1
29744,david90278,0
29745,Kerminate,0
29746,achenglike,1
29747,aryarohit07,1
29748,JCMais,0
29749,dindhino,1
29750,policante,0
29751,Damra,0
29752,mariojp,0
29753,etienne-bondot,0
29754,itchingpixels,0
29755,benjaminwood,0
29756,eldios,0
29757,SergeStinckwich,0
29758,jhermann,0
29759,naufalnibros,0
29760,jashk,0
29761,CryceTruly,0
29762,loctv,0
29763,argyleink,0
29764,miketaylr,0
29765,fuhuamosi,1
29766,eliaskousk,0
29767,allnes,1
29768,bdtian,0
29769,ikennachifo,0
29770,Xnsam,1
29771,Justin-YGG,0
29772,TechHiring,0
29773,stnwk,0
29774,Yacent,0
29775,ispyhumanfly,0
29776,PyPatel,1
29777,Onepig,1
29778,dz0ny,0
29779,galdolber,0
29780,sean417,0
29781,drewrawitz,0
29782,gorquan,1
29783,ronalson,0
29784,luowei,1
29785,can-keklik,0
29786,jwuliger,0
29787,peggychi,1
29788,jacortinas,0
29789,schmich,0
29790,Brianmanden,0
29791,JacquelineCao,1
29792,cozmy,0
29793,jarrodparkes,1
29794,stillzhl,0
29795,islahul,0
29796,coda1997,1
29797,joaofcosta,0
29798,d4ncer,0
29799,seanie12,1
29800,mannynotfound,0
29801,h-j-13,0
29802,linibou,0
29803,keelz,0
29804,cvpcasada,0
29805,ObservedObserver,0
29806,r0b0tix,0
29807,kepbod,0
29808,fourGold,1
29809,cyansoul,0
29810,amirpasha82,1
29811,AMSKarmajeet,1
29812,mehranhadidi,0
29813,PavelDemyanenko,0
29814,kevinchesser,0
29815,hvardhanx,0
29816,itsbalamurali,0
29817,QiuMM,1
29818,PolarBearAndrew,0
29819,felixwzh,1
29820,JasonPKaplan,1
29821,thujeevan,0
29822,ErikHumphrey,1
29823,renoirb,0
29824,johnkil,0
29825,TeaEra,0
29826,srea,0
29827,alexchopin,0
29828,lengjia,1
29829,sanderpick,0
29830,pinguinosod,0
29831,liuxuewei,0
29832,normanheckscher,1
29833,guillaumecrespel,0
29834,jsrubio,0
29835,rumaan,0
29836,WIZARD-CXY,1
29837,sam-karis,1
